API/UWI,Operator Alias,Well/Lease Name,Well Number,Entity Type,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,Basin,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Reported Operator,Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42389353140000,"CENTENNIAL RESOURCE PRODUCTION, LLC",COMPTON,3H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2017,3/1/2018,168669,109337,137448,319347,825,1,462,300,9172,7560,22015,73559,117052,93068,200600,109337,168669,137448,825,319347,,,,,,,,,,,639,905,4739387,790,4256,6769,10515,,,,,,,1420,1542.653,1540,648.234,706.3,628.7,28049,2,19812,2,24487,2,147,2,10581,14938,,44,4/19/2017,1,1,12,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,49533,3/1/2017,14975,,4357,PHANTOM,TX,8,PERMIAN BASIN,USA,277,0,0,327,13,H&GN RR CO,(N/A),P-440,31.19004,-103.5200637,"CENTENNIAL RESOURCE PROD, LLC",109337,168669,319347,130048786
42389354170000,"CENTENNIAL RESOURCE PRODUCTION, LLC",CHARGER STATE,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,3/1/2018,116247,95876,115251,373310,692,1,269,219,16083,17970,47278,70290,86847,84765,193085,92618,113228,111489,669,350547,,,,,,,,,,,516,604,3702167,617,3258,3019,22763,16083,17970,47278,,,,1170,1231.649,1210,811.919,854.3,1079.2,18131,2,16083,1,19078,1,114,1,10793,15008,,42,3/8/2017,1,1,13,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,49552,10/30/2016,15046,,4215,PHANTOM,TX,8,PERMIAN BASIN,USA,268,0,0,4745,13,H&GN RR CO,(N/A),P-440,31.2203561,-103.5165908,"CENTENNIAL RESOURCE PROD, LLC",79793,98277,326032,130048802
42389354180000,"CENTENNIAL RESOURCE PRODUCTION, LLC",CHARGER STATE,2H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,3/1/2018,103142,92058,109248,221006,655,1,229,205,17335,19481,39923,57264,67810,68566,163049,88337,99438,104910,629,214313,,,,,,,,,,,439,473,3106433,518,3721,3704,6693,17335,19481,39923,,,,1080,1119.615,1120,893.164,928.8,1004.6,19481,1,17335,1,20582,1,123,1,10744,14993,,45,3/8/2017,1,1,13,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,49552,12/19/2016,15031,,4249,PHANTOM,TX,8,PERMIAN BASIN,USA,268,0,0,4745,13,"H&GN RR CO/KENDALL, F R",(N/A),P-440,31.2203395,-103.5164964,"CENTENNIAL RESOURCE PROD, LLC",74723,83661,181083,130048803
42389354190000,"CENTENNIAL RESOURCE PRODUCTION, LLC",CHARGER STATE,3H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,3/1/2018,184876,130954,161767,234371,971,1,458,314,16430,17795,42338,76028,93455,91604,172910,123867,170782,152331,914,227274,,,,,,,,,,,504,570,3593133,599,7087,14094,7097,16430,17795,42338,,,,1130,1458.917,1410,685.44,884.4,502.8,17795,1,16430,1,19396,1,116,1,10533,15025,,45,3/8/2017,1,1,13,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,49552,12/12/2016,15085,,4492,PHANTOM,TX,8,PERMIAN BASIN,USA,268,0,0,4745,13,"H&GN RR CO/KENDALL, F R",(N/A),P-440,31.22032,-103.5164019,"CENTENNIAL RESOURCE PROD, LLC",114524,167081,192033,130048804
42389354390000,"NOBLE ENERGY, INC.",TRIGGER 39-40 UNIT D,14H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,9/1/2017,4/1/2018,165537,87949,115539,194814,693,1,684,363,5765,11653,15617,50126,91253,65335,133843,,,,,,,,,,,,,,,,504,884,3907065,651,24855,49103,39033,,,,,,,1750,1882.193,1880,531.295,570.1,506.2,49103,8,24855,8,33039,8,198,8,10751,18741,,44,9/7/2017,1,1,8,"NOBLE MIDSTREAM SERVICES, LLC",SUNOCO PTNRS. MKTG.&TERMINALS LP,49509,1/23/2017,18905,,7990,WOLFBONE,TX,8,PERMIAN BASIN,USA,39,0,0,440,5,H&GN RR CO,(N/A),P-440,31.3384473,-103.5408113,ROSETTA RESOURCES OPERATING LP,87949,165537,194814,130048806
42389354420000,"NOBLE ENERGY, INC.",TRIGGER 39-40 UNIT D,13HL,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,9/1/2017,4/1/2018,62798,37307,47773,231163,287,0,259,154,5943,9088,18531,37133,62659,47576,158816,,,,,,,,,,,,,,,,393,637,2997000,500,111,89,46315,,,,,,,1620,1683.277,1680,594.079,616.9,1247.2,19761,2,12191,2,15485,2,93,2,11046,18729,,43.8,9/9/2017,1,1,8,"NOBLE MIDSTREAM SERVICES, LLC",SUNOCO PTNRS. MKTG.&TERMINALS LP,49509,2/20/2017,18881,,7683,WOLFBONE,TX,8,PERMIAN BASIN,USA,39,0,0,440,5,H&GN RR CO,(N/A),P-440,31.3383251,-103.5404529,ROSETTA RESOURCES OPERATING LP,37307,62798,231163,130048807
42389357370000,"CENTENNIAL RESOURCE PRODUCTION, LLC",BROOKS,4H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,7/1/2017,3/1/2018,299448,219338,269246,8472,1615,2,1093,801,7333,7228,0,163843,208620,198613,5090,,,,,,,,,,,,,,,,1267,1567,9169194,1528,15623,28660,1568,,,,,,,1240,1365.235,1370,732.474,808.8,545.1,48565,2,39280,2,47374,2,284,2,10660,19289,,40,7/25/2017,1,1,9,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,45888,4/12/2017,19339,,8629,PHANTOM,TX,8,PERMIAN BASIN,USA,277,0,0,327,13,H&GN RR CO,(N/A),P-440,31.1754829,-103.5142772,"CENTENNIAL RESOURCE PROD, LLC",219338,299448,8472,130048962
42389360420000,CARRIZO (PERMIAN) LLC,MCDERMOTT STATE UNIT 1720,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,10/1/2017,4/1/2018,799982,127197,260527,831839,1563,2,3774,600,1918,9395,12543,112664,702024,229668,736796,,,,,,,,,,,,,,,,886,5047,10365100,1728,14533,97958,95043,,,,,,,5690,6289.315,6290,159,175.6,148.4,165613,3,26589,2,54138,3,325,3,10848,20244,,46,8/30/2017,1,1,7,CAPROCK PERMIAN PROCESSING LLC,ORYX SO. DELAWARE OGT LLC,49583,7/7/2017,20368,,9396,PHANTOM,TX,8,PERMIAN BASIN,USA,17,0,0,389,4,H&GN RR CO,(N/A),P-440,31.5191167,-103.5449889,CARRIZO (PERMIAN) LLC,127197,799982,831839,130048963
42389361040000,PRIMEXX OPERATING CORPORATION,PEDERNALES 292-293E,10H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,4/1/2018,4/1/2018,6437,7918,8991,0,54,0,215,264,7918,6437,0,,,,,,,,,,,,,,,,,,,,0,0,,0,7918,6437,0,,,,,,,,812.958,810,1230.076,0,1230.1,6437,1,7918,1,8991,1,54,1,,,,49.9,2/1/2018,1,1,1,"EAGLECLAW MIDSTREAM VENTURES,LLC",ENTERPRISE CRUDE OIL LLC,49648,2/11/2018,10187,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,292,0,0,2639,13,H&GN RR CO,(N/A),P-440,31.0300808,-103.5321202,PRIMEXX OPERATING CORPORATION,7918,6437,0,130048965
42389361530000,"PDC PERMIAN, INC.",GORDON 30,B  1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,4/1/2018,62862,1404,11881,0,71,0,1031,23,634,5271,0,,,,,,,,,,,,,,,,,,,,26,1920,2073700,346,770,57591,0,,,,,,,74790,44773.504,44770,22.335,13.4,13.4,57591,2,770,2,10369,2,62,2,,,,51,12/20/2017,1,1,2,(N/A),(N/A),49584,11/14/2017,12000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,38,0,0,3766,54 T4S,T&P RR CO,(N/A),P-440,31.5485642,-103.6917242,"PDC PERMIAN, INC.",1404,62862,0,130048966
42389362840000,"ANADARKO E&P ONSHORE, LLC",COLD HARBOR STATE 2-40 UNIT,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,1/1/2018,4/1/2018,94745,33701,49492,128067,297,0,1030,366,5939,16462,22569,,,,,,,,,,,,,,,,,,,,581,1635,5121484,854,9749,27595,37047,,,,,,,,2811.341,2810,355.702,0,353.3,50688,3,18013,3,26461,3,159,3,11178,15857,,48.1,1/10/2018,1,1,3,DELAWARE BASIN JV GATHERING LLC,ANADARKO LONE CREEK GATH LLC,49536,10/12/2017,16020,,4679,PHANTOM,TX,8,PERMIAN BASIN,USA,39,0,0,378,2,H&GN RR CO,(N/A),P-440,31.6454916,-103.6680194,ANADARKO E&P ONSHORE LLC,33701,94745,128067,130048970
42389363540000,"PDC PERMIAN, INC.",SUNNYSIDE STATE 2,A  1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,4/1/2018,173808,34627,63595,0,382,0,1953,389,0,892,0,,,,,,,,,,,,,,,,,,,,509,2403,5454968,909,18859,98420,0,,,,,,,4720,5019.436,5020,199.226,211.7,191.6,98420,3,18859,2,35262,3,212,3,,,,53.95,12/7/2017,1,1,3,(N/A),(N/A),49520,10/29/2017,11000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,2,0,0,3655,45,PSL,(N/A),P-440,31.7279647,-104.0313725,"PDC PERMIAN, INC.",34627,173808,0,130048971
42389353540000,"CENTENNIAL RESOURCE PRODUCTION, LLC",FELLERS STATE UNIT,3H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2017,3/1/2018,200398,135037,168437,549,1011,1,598,403,28863,37931,0,88732,119054,108574,0,135037,200398,168437,1011,549,,,,,,,,,,,770,1049,5665613,944,9131,18447,549,,,,,,,1360,1484.023,1480,673.844,733.9,495,37931,1,28863,1,35185,1,211,1,11006,15246,,44,4/5/2017,1,1,11,"PENNTEX PERMIAN, LLC",ORYX SO. DELAWARE OGT LLC,45199,2/6/2017,15280,,4240,PHANTOM,TX,8,PERMIAN BASIN,USA,16,0,0,2390,50 T7S,"T&P RR CO/POPE, T C",(N/A),P-440,31.2727805,-103.3330832,"CENTENNIAL RESOURCE PROD, LLC",135037,200398,549,130049010
42389353670000,CONCHO RESOURCES INC.,TYCOON E,1052H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,12/1/2017,4/1/2018,588897,203560,301710,691414,1810,2,3900,1348,44224,125035,157579,,,,,,,,,,,,,,,,,,,,1272,3644,11278290,1880,36715,117068,125316,,,,,,,2860,2892.99,2890,345.663,349.2,313.6,125534,4,44224,1,65063,1,390,1,10678,20926,,42,12/4/2017,1,1,5,"PENNTEX PERMIAN, LLC",ETP CRUDE LLC,47012,5/7/2017,21115,,10248,WOLFBONE,TX,8,PERMIAN BASIN,USA,7,0,0,4879,C7,PSL,(N/A),P-440,31.3860458,-103.3696824,COG OPERATING LLC,203560,588897,691414,130049011
42389355660000,"PARSLEY ENERGY OPERATIONS, LLC",MELLENCAMP 8-14,4501H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,7/1/2017,4/1/2018,316663,81714,134491,816731,807,1,1042,269,2353,4996,23519,57266,194534,89688,572372,,,,,,,,,,,,,,,,326,886,2840710,473,5499,29322,54961,,,,,,,2720,3875.26,3880,258.047,367.7,187.5,46724,4,13295,3,20459,4,123,4,11326,18828,,42.1,7/17/2017,1,1,10,ENERGY TRANSFER COMPANY,"LION OIL TRADING & TRANS, LLC",49153,1/15/2017,18917,,7502,PHANTOM,TX,8,PERMIAN BASIN,USA,7,0,0,1170,C4,PSL,(N/A),P-440,31.3194011,-103.2595668,"PARSLEY ENERGY OPERATIONS, LLC",81714,316663,816731,130049013
42389355700000,CONCHO RESOURCES INC.,PHOENIX A UNIT,7602H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,5/1/2017,4/1/2018,158606,134702,161136,1019458,967,1,435,369,6164,8519,46651,75330,92223,90701,570116,134702,158606,161136,967,1019458,,,,,,,,,,,648,941,4827733,805,6301,7227,47688,,,,,,,1450,1177.458,1180,849.287,688.1,871.9,28240,2,22075,3,26588,3,160,3,10780,20887,,43.9,5/18/2017,1,1,12,ENERGY TRANSFER COMPANY,ETP CRUDE LLC,49544,6/18/2017,21057,,10107,HOEFS T-K,TX,8,PERMIAN BASIN,USA,176,0,0,4919,1,H&TC RR CO,(N/A),P-440,31.0617157,-103.4027058,COG OPERATING LLC,134702,158606,1019458,130049014
42389356050000,ENERGEN CORPORATION,ALAMEDA STATE UNIT 54-8-1,602H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,9/1/2017,4/1/2018,823121,148101,285288,551623,1712,2,3401,612,10826,63064,21175,121699,677460,234609,453024,,,,,,,,,,,,,,,,907,5340,10782516,1797,13010,73228,49736,,,,,,,5890,5557.836,5560,179.926,169.8,177.7,165550,2,28118,2,55710,2,334,2,11166,20528,,47,9/12/2017,1,1,8,VAQUERO PERMIAN PROCESSING LLC,CAPROCK PERMIAN CRUDE LLC,49518,3/26/2017,20670,,9362,PHANTOM,TX,8,PERMIAN BASIN,USA,8,0,0,?42,54 T4S,T&P RR CO,(N/A),P-440,31.6079377,-103.6496885,ENERGEN RESOURCES CORPORATION,148101,823121,551623,130049015
42389360590000,"CENTENNIAL RESOURCE PRODUCTION, LLC",BALMORHEA STATE E,6H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,10/1/2017,3/1/2018,144734,79759,103881,337020,623,1,795,438,9507,13189,40172,79759,144734,103881,337020,,,,,,,,,,,,,,,,692,1090,5239767,873,9641,20183,40738,,,,,,,1580,1814.642,1810,551.073,634.3,477.7,32711,2,20747,2,26199,2,157,2,10849,16851,,40,10/18/2017,1,1,6,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,49521,7/18/2017,16895,,6002,PHANTOM,TX,8,PERMIAN BASIN,USA,7,0,0,5467,C9,PSL,(N/A),P-440,31.310237,-103.518752,"CENTENNIAL RESOURCE PROD, LLC",79759,144734,337020,130049046
42389353260000,DIAMONDBACK E&P LLC,ALEXANDER 4-45,2H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2017,4/1/2018,860406,206118,349519,1734695,2097,2,2034,449,7628,19899,64130,106933,346327,164654,899049,175990,627731,280612,1684,1480644,,,,,,,,,,,681,1195,5282806,880,7378,46041,62236,51257,121476,430752,,,,1750,4771.569,4170,209.575,570.1,160.2,100573,14,22509,3,35240,4,211,4,10925,18400,,44,2/9/2017,1,1,15,ENERGY TRANSFER COMPANY,ETP CRUDE LLC,46408,9/9/2016,18422,,7475,HOEFS T-K,TX,8,PERMIAN BASIN,USA,4,0,0,4524,50 T9S,T&P RR CO,(N/A),P-440,31.0627638,-103.3294794,DIAMONDBACK E&P LLC,154861,738930,1303943,130049054
42389357400000,CONCHO RESOURCES INC.,JOHNNY RYALL UNIT,1102H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,12/1/2017,4/1/2018,314397,181743,234143,516622,1405,1,2082,1204,46620,76119,127857,,,,,,,,,,,,,,,,,,,,1483,2478,11375129,1896,26037,47560,74840,,,,,,,1670,1729.899,1730,578.068,598.6,547.5,76803,2,46620,1,59307,1,356,1,11150,22045,,41.2,12/2/2017,1,1,5,"BRAZOS MIDSTREAM OPERATING, LLC","BRAZOS MIDSTREAM OPERATING, LLC",48738,5/15/2017,22110,,10895,PHANTOM,TX,8,PERMIAN BASIN,USA,6,0,0,4878,C7,PSL,(N/A),P-440,31.3889303,-103.3593279,COG OPERATING LLC,181743,314397,516622,130049055
42389362750000,"OCCIDENTAL ENERGY COMPANY,INC.",LYDA 33,11H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,11/1/2017,4/1/2018,196676,99983,132762,180250,797,1,1087,552,19086,26015,34480,99983,196676,132762,180250,,,,,,,,,,,,,,,,954,1597,7323419,1221,10096,29052,18059,,,,,,,1670,1967.094,1970,508.364,597.6,347.5,49510,2,29586,2,37838,2,227,2,11070,15772,,42.5,11/18/2017,1,1,6,ENERGY TRANSFER COMPANY,"GENESIS CRUDE OIL, L.P.",42967,10/7/2017,16010,,4702,WOLFBONE,TX,8,PERMIAN BASIN,USA,28,0,0,2419,51 T7S,T&P RR CO,(N/A),P-440,31.2302977,-103.4394798,OXY USA WTP LP,99983,196676,180250,130049057
42389354750000,"CENTENNIAL RESOURCE PRODUCTION, LLC",FELLERS STATE UNIT,4H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2017,3/1/2018,231346,142560,181118,520,1087,1,634,391,23833,33001,0,83603,116530,103025,0,142560,231346,181118,1087,520,,,,,,,,,,,654,917,4842710,807,10639,22862,520,,,,,,,1400,1622.797,1620,616.22,713.4,465.4,33001,1,23833,1,29333,1,176,1,10962,15286,,46.6,4/5/2017,1,1,12,"PENNTEX PERMIAN, LLC",ORYX SO. DELAWARE OGT LLC,45199,12/23/2016,15290,,4324,PHANTOM,TX,8,PERMIAN BASIN,USA,16,0,0,2390,50 T7S,"T&P RR CO/POPE, T C",(N/A),P-440,31.2727805,-103.3331776,"CENTENNIAL RESOURCE PROD, LLC",142560,231346,520,130049070
42389355330000,"CENTENNIAL RESOURCE PRODUCTION, LLC",BALMORHEA STATE A,2H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,3/1/2018,380407,221816,285217,310054,1711,2,986,569,14136,20617,19759,124863,204304,158914,174533,203895,344567,261323,1568,285004,,,,,,,,,,,1095,1700,8270500,1378,17921,35840,25050,14136,20617,19759,,,,1550,1732.425,1710,577.226,644.2,500,52671,3,32853,2,41353,2,248,2,10978,16724,,47,3/17/2017,1,1,13,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,49591,12/28/2016,16765,,5746,PHANTOM,TX,8,PERMIAN BASIN,USA,7,0,0,5467,C9,PSL,(N/A),P-440,31.3112064,-103.5241105,"CENTENNIAL RESOURCE PROD, LLC",207680,359790,290295,130049076
42389355910000,"CHEVRON, U.S.A., INC.",REEVES TXL FEE T7-50-9,5H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,11/1/2017,4/1/2018,212555,103277,138703,126811,832,1,1174,571,318,2856,530,103277,212555,138703,126811,,,,,,,,,,,,,,,,513,878,3953710,659,17674,44156,18685,,,,,,,1710,2058.106,2060,485.884,583.5,400.3,62167,5,24440,4,34548,5,207,5,11145,15703,,43,11/9/2017,1,1,6,ENERGY TRANSFER COMPANY,"NGL CRUDE LOGISTICS, LLC",45209,4/4/2017,16121,,4558,WOLFBONE,TX,8,PERMIAN BASIN,USA,4,0,0,6057,50 T7S,T&P RR CO,(N/A),P-440,31.2896333,-103.3263695,CHEVRON U. S. A. INC.,103277,212555,126811,130049077
42389355980000,ENERGEN CORPORATION,ALAMEDA STATE UNIT 54-8-1,601H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,9/1/2017,4/1/2018,904897,178776,329592,504205,1978,2,3739,739,12684,77963,19355,141636,730690,263418,414081,,,,,,,,,,,,,,,,1187,6180,13301419,2217,18994,90602,45461,,,,,,,5210,5061.625,5060,197.565,192.1,209.6,191574,2,36795,2,68724,2,412,2,11380,20542,,48,9/11/2017,1,1,8,VAQUERO PERMIAN PROCESSING LLC,CAPROCK PERMIAN CRUDE LLC,49518,2/17/2017,20635,,9162,PHANTOM,TX,8,PERMIAN BASIN,USA,8,0,0,?42,54 T4S,T&P RR CO,(N/A),P-440,31.6082611,-103.6523871,ENERGEN RESOURCES CORPORATION,178776,904897,504205,130049078
42389355990000,ENERGEN CORPORATION,ALAMEDA STATE UNIT 54-8-1,603H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,9/1/2017,4/1/2018,775178,168009,297205,670947,1783,2,3203,694,7467,34829,25754,141507,645482,249087,551020,,,,,,,,,,,,,,,,1252,5251,12761226,2127,13162,65080,60494,,,,,,,4200,4613.908,4610,216.736,238.3,202.2,162792,2,38801,2,65933,2,396,2,11132,20494,,47,9/21/2017,1,1,8,VAQUERO PERMIAN PROCESSING LLC,CAPROCK PERMIAN CRUDE LLC,49518,3/17/2017,20593,,9362,PHANTOM,TX,8,PERMIAN BASIN,USA,8,0,0,?42,54 T4S,T&P RR CO,(N/A),P-440,31.608549,-103.6469913,ENERGEN RESOURCES CORPORATION,168009,775178,670947,130049079
42389356010000,ENERGEN CORPORATION,ALAMEDA STATE UNIT 54-8-1,604H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,9/1/2017,4/1/2018,821043,127052,263893,484848,1583,2,3393,525,1982,9747,18612,104691,655656,213967,398184,,,,,,,,,,,,,,,,1123,6161,12899710,2150,11588,85886,43716,,,,,,,5490,6462.26,6460,154.745,182.3,134.9,191001,2,34815,2,66649,2,400,2,11122,19284,,46,9/23/2017,1,1,8,VAQUERO PERMIAN PROCESSING LLC,CAPROCK PERMIAN CRUDE LLC,49518,5/20/2017,19382,,8162,PHANTOM,TX,8,PERMIAN BASIN,USA,8,0,0,?42,54 T4S,T&P RR CO,(N/A),P-440,31.608555,-103.644293,ENERGEN RESOURCES CORPORATION,127052,821043,484848,130049080
42389356020000,ENERGEN CORPORATION,ALAMEDA STATE UNIT 54-8-1,605H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,9/1/2017,4/1/2018,832581,149781,288545,562463,1731,2,3440,619,1818,9129,21591,120172,669025,231676,461926,,,,,,,,,,,,,,,,1111,5598,12261968,2044,15087,84958,50714,,,,,,,5040,5558.656,5560,179.9,198.4,177.6,181109,3,34433,2,63354,2,380,2,11088,20050,,46,9/26/2017,1,1,8,VAQUERO PERMIAN PROCESSING LLC,CAPROCK PERMIAN CRUDE LLC,49518,4/15/2017,20144,,8962,PHANTOM,TX,8,PERMIAN BASIN,USA,8,0,0,?42,54 T4S,T&P RR CO,(N/A),P-440,31.6085613,-103.6415947,ENERGEN RESOURCES CORPORATION,149781,832581,562463,130049081
42389356110000,MDC TEXAS OPERATOR LLC,CITATION 14,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,11/1/2017,2/1/2018,300056,24442,74451,231496,447,0,2500,204,1267,18502,12000,,,,,,,,,,,,,,,,,,,,345,3454,5523968,921,6063,89549,57424,,,,,,,10010,12276.246,12280,81.458,99.9,67.7,107085,2,10693,2,28541,2,171,2,10012,14993,,51.6,11/17/2017,1,1,4,ENERGY TRANSFER COMPANY,SUNOCO PTNRS. MKTG.&TERMINALS LP,49649,5/24/2017,15087,,4981,PHANTOM,TX,8,PERMIAN BASIN,USA,17,0,0,1476,C18,PSL,(N/A),P-440,31.4441256,-103.6640001,MDC TEXAS OPERATOR LLC,24442,300056,231496,130049082
42389356260000,"PRI OPERATING, LLC",INDY 12,1H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,10/1/2017,4/1/2018,199100,147934,181117,959689,1087,1,939,698,3742,2201,24275,133171,180110,163189,863917,,,,,,,,,,,,,,,,640,783,4623567,771,14763,18990,95772,,,,,,,1220,1345.87,1350,743.014,817.8,777.4,44925,4,32623,4,40111,4,241,4,11413,18226,,49.9,10/19/2017,1,1,7,ENERGY TRANSFER COMPANY,ORYX SO. DELAWARE OGT LLC,49524,4/12/2017,13000,,6813,WOLFBONE,TX,8,PERMIAN BASIN,USA,12,0,0,1218,C5,PSL,(N/A),P-440,31.2875056,-103.2702694,"PRI OPERATING, LLC",147934,199100,959689,130049083
42389356500000,CONCHO RESOURCES INC.,THE SPHINX,701H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,12/1/2017,4/1/2018,406119,167514,235200,337560,1411,1,2690,1109,47499,109424,95716,,,,,,,,,,,,,,,,,,,,1372,3228,11457548,1910,21768,55005,43865,,,,,,,2350,2424.388,2420,412.475,424.9,395.7,109424,1,47499,1,65736,1,394,1,11103,19580,,42,12/4/2017,1,1,5,"BRAZOS MIDSTREAM OPERATING, LLC","BRAZOS MIDSTREAM OPERATING, LLC",49497,2/25/2017,19700,,8477,WOLFBONE,TX,8,PERMIAN BASIN,USA,7,0,0,14,6,H&GN RR CO,(N/A),P-440,31.3939135,-103.3902593,COG OPERATING LLC,167514,406119,337560,130049084
42389356710000,"PARSLEY ENERGY OPERATIONS, LLC",WAHA,4315NH,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,8/1/2017,4/1/2018,78395,67187,80253,149667,482,0,287,246,41,0,0,41117,44200,48484,71746,,,,,,,,,,,,,,,,173,181,1217167,203,7862,10991,24286,,,,,,,1050,1166.818,1170,857.032,953.1,715.3,15121,4,14087,5,16607,5,100,5,11015,20829,,39,8/31/2017,1,1,9,TARGA MIDSTREAM SERVICES LLC,"LION OIL TRADING & TRANS, LLC",47318,2/2/2017,20925,,9814,PHANTOM,TX,8,PERMIAN BASIN,USA,15,0,0,1167,C5,PSL,(N/A),P-440,31.2895948,-103.2231271,"PARSLEY ENERGY OPERATIONS, LLC",67187,78395,149667,130049085
42389356730000,"PARSLEY ENERGY OPERATIONS, LLC",WAHA,4313NH,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,8/1/2017,4/1/2018,93432,83090,98662,213288,592,1,342,304,17,0,0,50836,52678,59616,102244,,,,,,,,,,,,,,,,214,216,1497733,250,9727,13099,34609,,,,,,,1010,1124.467,1120,889.31,989.3,742.6,18021,4,17427,5,20431,5,123,5,11226,21317,,38,8/31/2017,1,1,9,TARGA MIDSTREAM SERVICES LLC,"LION OIL TRADING & TRANS, LLC",47318,4/18/2017,21419,,10091,PHANTOM,TX,8,PERMIAN BASIN,USA,15,0,0,1167,C5,PSL,(N/A),P-440,31.2894257,-103.2231321,"PARSLEY ENERGY OPERATIONS, LLC",83090,93432,213288,130049086
